"AND";"L";"LAC";"R";22.9643;35.1682;22.9562;53.168
"AND";"B";"CAS";"A";22.9562;53.168;23.4302;53.187
"AND";"R";"CAS";"L";23.4302;53.187;23.431;50.687
"AND";"B";"CAS";"A";23.431;50.687;23.6847;50.6929
"AND";"R";"CAS";"L";23.6847;50.6929;23.6851;48.6929
"AND";"B";"CAS";"A";23.6851;48.6929;0.276424;48.6949
"AND";"R";"CAS";"L";0.276424;48.6949;0.276219;46.6949
"AND";"B";"CAS";"A";0.276219;46.6949;0.985072;46.6758
"AND";"L";"CAS";"R";0.985072;46.6758;0.985924;48.6757
"AND";"B";"CAS";"A";0.985924;48.6757;1.23923;48.6633
"AND";"L";"CAS";"R";1.23923;48.6633;1.24039;50.6632
"AND";"B";"CAS";"A";1.24039;50.6632;1.49386;50.6479
"AND";"B";"PER";"A";1.49386;50.6479;1.7979;50.6257
"AND";"R";"PER";"L";1.7979;50.6257;1.79543;47.6258
"AND";"B";"PER";"A";1.79543;47.6258;2.17477;47.5928
"AND";"L";"PER";"R";2.17477;47.5928;2.17825;51.0926
"AND";"B";"PER";"A";2.17825;51.0926;2.65903;51.0424
"AND";"R";"PER";"L";2.65903;51.0424;2.64529;37.2932
"AND";"A";"TRI";"B";2.64529;37.2932;2.12474;37.3471
"AND";"R";"TRI";"L";2.12474;37.3471;2.12362;35.5971
"AND";"A";"TRI";"B";2.12362;35.5971;1.52739;35.6453
"AND";"R";"TRI";"L";1.52739;35.6453;1.52649;33.6454
"AND";"A";"PSC";"B";1.52649;33.6454;0.829538;33.6819
"AND";"R";"PSC";"L";0.829538;33.6819;0.827566;24.4319
"AND";"B";"PSC";"A";0.827566;24.4319;0.961604;24.4266
"AND";"R";"PSC";"L";0.961604;24.4266;0.960988;21.6766
"AND";"A";"PSC";"B";0.960988;21.6766;0.249328;21.6952
"AND";"L";"PEG";"R";0.249328;21.6952;0.249376;22.6952
"AND";"A";"PEG";"B";0.249376;22.6952;0.174001;22.6958
"AND";"L";"PEG";"R";0.174001;22.6958;0.174189;28.6958
"AND";"A";"PEG";"B";0.174189;28.6958;0.107081;28.696
"AND";"L";"PEG";"R";0.107081;28.696;0.107132;32.0294
"AND";"A";"PEG";"B";0.107132;32.0294;23.8552;32.0285
"AND";"L";"PEG";"R";23.8552;32.0285;23.8552;32.7785
"AND";"A";"PEG";"B";23.8552;32.7785;23.6033;32.7747
"AND";"L";"PEG";"R";23.6033;32.7747;23.6029;35.1913
"ANT";"L";"PYX";"R";9.46029;-24.5425;9.45144;-37.292
"ANT";"L";"VEL";"R";9.45144;-37.292;9.44894;-40.2919
"ANT";"A";"VEL";"B";9.44894;-40.2919;11.0971;-40.4246
"ANT";"R";"CEN";"L";11.0971;-40.4246;11.0986;-35.6747
"ANT";"B";"HYA";"A";11.0986;-35.6747;10.9306;-35.6665
"ANT";"R";"HYA";"L";10.9306;-35.6665;10.9319;-31.8332
"ANT";"B";"HYA";"A";10.9319;-31.8332;10.6801;-31.8186
"ANT";"R";"HYA";"L";10.6801;-31.8186;10.6809;-29.8186
"ANT";"B";"HYA";"A";10.6809;-29.8186;10.3454;-29.7948
"ANT";"R";"HYA";"L";10.3454;-29.7948;10.3466;-27.1282
"ANT";"B";"HYA";"A";10.3466;-27.1282;9.84395;-27.0835
"ANT";"R";"HYA";"L";9.84395;-27.0835;9.84531;-24.5836
"APS";"A";"OCT";"B";13.9407;-83.1201;18.4577;-82.4583
"APS";"R";"OCT";"L";18.4577;-82.4583;18.2797;-74.9745
"APS";"R";"PAV";"L";18.2797;-74.9745;18.2187;-67.4801
"APS";"B";"PAV";"A";18.2187;-67.4801;17.7184;-67.5711
"APS";"B";"ARA";"A";17.7184;-67.5711;17.2162;-67.6611
"APS";"L";"TRA";"R";17.2162;-67.6611;17.2314;-70.1597
"APS";"B";"TRA";"A";17.2314;-70.1597;14.9444;-70.5115
"APS";"B";"CIR";"A";14.9444;-70.5115;13.8307;-70.6244
"APS";"L";"MUS";"R";13.8307;-70.6244;13.8521;-75.6236
"AQR";"L";"AQL";"R";20.6399;0.436177;20.6387;2.43609
"AQR";"B";"DEL";"A";20.6387;2.43609;20.9387;2.47732
"AQR";"B";"EQU";"A";20.9387;2.47732;21.4389;2.53938
"AQR";"B";"PEG";"A";21.4389;2.53938;21.5723;2.55441
"AQR";"L";"PEG";"R";21.5723;2.55441;21.5719;3.30439
"AQR";"B";"PEG";"A";21.5719;3.30439;21.772;3.32567
"AQR";"R";"PEG";"L";21.772;3.32567;21.7725;2.32569
"AQR";"B";"PEG";"A";21.7725;2.32569;22.1059;2.35761
"AQR";"L";"PEG";"R";22.1059;2.35761;22.1058;2.60761
"AQR";"B";"PEG";"A";22.1058;2.60761;22.8561;2.66221
"AQR";"R";"PSC";"L";22.8561;2.66221;22.8566;0.662221
"AQR";"R";"PSC";"L";22.8566;0.662221;22.8577;-3.33775
"AQR";"B";"PSC";"A";22.8577;-3.33775;23.9401;-3.3042
"AQR";"R";"PSC";"L";23.9401;-3.3042;23.9402;-6.3042
"AQR";"R";"CET";"L";23.9402;-6.3042;23.9407;-24.8042
"AQR";"A";"SCL";"B";23.9407;-24.8042;23.1121;-24.825
"AQR";"A";"PSA";"B";23.1121;-24.825;21.9847;-24.904
"AQR";"L";"CAP";"R";21.9847;-24.904;21.9771;-8.4044
"AQR";"A";"CAP";"B";21.9771;-8.4044;21.4446;-8.46029
"AQR";"R";"CAP";"L";21.4446;-8.46029;21.4478;-14.4601
"AQR";"A";"CAP";"B";21.4478;-14.4601;20.6496;-14.5631
"AQR";"L";"CAP";"R";20.6496;-14.5631;20.6456;-8.56342
"AQL";"L";"SER";"R";18.69;0.115489;18.6884;2.11535
"AQL";"B";"SER";"A";18.6884;2.11535;18.9718;2.1659
"AQL";"L";"SER";"R";18.9718;2.1659;18.9684;6.41561
"AQL";"A";"SER";"B";18.9684;6.41561;18.7639;6.37919
"AQL";"L";"OPH";"R";18.7639;6.37919;18.7592;12.1288
"AQL";"B";"HER";"A";18.7592;12.1288;18.9638;12.1652
"AQL";"L";"HER";"R";18.9638;12.1652;18.9582;18.6647
"AQL";"B";"SGE";"A";18.9582;18.6647;19.0917;18.6882
"AQL";"R";"SGE";"L";19.0917;18.6882;19.0937;16.3551
"AQL";"B";"SGE";"A";19.0937;16.3551;19.9281;16.4957
"AQL";"R";"SGE";"L";19.9281;16.4957;19.9284;16.0791
"AQL";"B";"SGE";"A";19.9284;16.0791;20.2373;16.1275
"AQL";"R";"DEL";"L";20.2373;16.1275;20.2424;8.87791
"AQL";"B";"DEL";"A";20.2424;8.87791;20.4009;8.90182
"AQL";"R";"DEL";"L";20.4009;8.90182;20.4053;2.40215
"AQL";"B";"DEL";"A";20.4053;2.40215;20.6387;2.43609
"AQL";"R";"AQR";"L";20.6399;0.436177;20.6456;-8.56342
"AQL";"A";"CAP";"B";20.6456;-8.56342;20.1129;-8.64307
"AQL";"R";"CAP";"L";20.1129;-8.64307;20.1151;-11.6762
"AQL";"A";"SGR";"B";20.1151;-11.6762;18.9829;-11.8664
"AQL";"L";"SCT";"R";18.9829;-11.8664;18.9765;-3.83368
"AQL";"A";"SCT";"B";18.9765;-3.83368;18.6932;-3.88422
"ARA";"L";"NOR";"R";16.6023;-60.2645;16.5714;-45.7671
"ARA";"B";"SCO";"A";16.5714;-45.7671;17.9873;-45.5163
"ARA";"B";"CRA";"A";17.9873;-45.5163;18.1539;-45.486
"ARA";"R";"TEL";"L";18.1539;-45.486;18.1782;-56.9838
"ARA";"A";"PAV";"B";18.1782;-56.9838;17.6779;-57.0748
"ARA";"R";"PAV";"L";17.6779;-57.0748;17.7184;-67.5711
"ARA";"A";"TRA";"B";17.2162;-67.6611;17.0483;-67.6906
"ARA";"L";"TRA";"R";17.0483;-67.6906;17.0362;-65.1916
"ARA";"A";"TRA";"B";17.0362;-65.1916;16.9522;-65.2063
"ARA";"L";"TRA";"R";16.9522;-65.2063;16.9463;-63.7901
"ARA";"A";"TRA";"B";16.9463;-63.7901;16.7784;-63.819
"ARA";"L";"TRA";"R";16.7784;-63.819;16.7692;-61.2365
"ARA";"A";"TRA";"B";16.7692;-61.2365;16.6054;-61.2642
"ARI";"A";"PSC";"B";2.11102;10.5144;1.77705;10.5432
"ARI";"L";"PSC";"R";1.77705;10.5432;1.78298;25.6263
"ARI";"B";"TRI";"A";1.78298;25.6263;2.03425;25.6051
"ARI";"L";"TRI";"R";2.03425;25.6051;2.03537;27.855
"ARI";"B";"TRI";"A";2.03537;27.855;2.53801;27.8048
"ARI";"L";"TRI";"R";2.53801;27.8048;2.54021;31.2213
"ARI";"B";"TRI";"A";2.54021;31.2213;2.84189;31.1865
"ARI";"B";"PER";"A";2.84189;31.1865;3.49511;31.1004
"ARI";"R";"TAU";"L";3.49511;31.1004;3.48604;19.4343
"ARI";"A";"TAU";"B";3.48604;19.4343;3.40248;19.4461
"ARI";"R";"TAU";"L";3.40248;19.4461;3.39643;10.3632
"AUR";"L";"PER";"R";4.63246;30.9219;4.63826;36.2547
"AUR";"B";"PER";"A";4.63826;36.2547;4.83049;36.2219
"AUR";"L";"PER";"R";4.83049;36.2219;4.85602;52.7197
"AUR";"B";"CAM";"A";4.85602;52.7197;5.16565;52.6656
"AUR";"L";"CAM";"R";5.16565;52.6656;5.17378;56.1648
"AUR";"B";"CAM";"A";5.17378;56.1648;6.27541;55.9658
"AUR";"R";"LYN";"L";6.27541;55.9658;6.27049;53.9663
"AUR";"B";"LYN";"A";6.27049;53.9663;6.66973;53.8938
"AUR";"R";"LYN";"L";6.66973;53.8938;6.6613;49.8946
"AUR";"B";"LYN";"A";6.6613;49.8946;6.96042;49.841
"AUR";"R";"LYN";"L";6.96042;49.841;6.95102;44.3418
"AUR";"B";"LYN";"A";6.95102;44.3418;7.51561;44.2435
"AUR";"R";"LYN";"L";7.51561;44.2435;7.50405;35.2445
"AUR";"A";"GEM";"B";7.50405;35.2445;6.67269;35.3906
"AUR";"R";"GEM";"L";6.67269;35.3906;6.66438;27.8913
"AUR";"A";"GEM";"B";6.66438;27.8913;6.01474;28.0093
"AUR";"L";"TAU";"R";6.01474;28.0093;6.01526;28.5092
"AUR";"A";"TAU";"B";6.01526;28.5092;4.88083;28.7124
"AUR";"L";"TAU";"R";4.88083;28.7124;4.88236;30.2123
"AUR";"A";"TAU";"B";4.88236;30.2123;4.63179;30.2553
"BOO";"A";"VIR";"B";15.1854;7.52539;13.6043;7.36058
"BOO";"L";"VIR";"R";13.6043;7.36058;13.6019;14.3605
"BOO";"L";"COM";"R";13.6019;14.3605;13.5969;27.8603
"BOO";"B";"CVN";"A";13.5969;27.8603;14.0526;27.8976
"BOO";"L";"CVN";"R";14.0526;27.8976;14.0514;30.1476
"BOO";"B";"CVN";"A";14.0514;30.1476;14.1259;30.1545
"BOO";"L";"CVN";"R";14.1259;30.1545;14.1132;47.9039
"BOO";"L";"UMA";"R";14.1132;47.9039;14.1056;54.9036
"BOO";"B";"UMA";"A";14.1056;54.9036;14.4834;54.9422
"BOO";"B";"DRA";"A";14.4834;54.9422;15.3061;55.0449
"BOO";"R";"DRA";"L";15.3061;55.0449;15.3105;52.5452
"BOO";"B";"DRA";"A";15.3105;52.5452;15.8056;52.6175
"BOO";"R";"DRA";"L";15.8056;52.6175;15.8083;51.1177
"BOO";"R";"HER";"L";15.8083;51.1177;15.8244;39.6189
"BOO";"A";"CRB";"B";15.8244;39.6189;15.5096;39.5721
"BOO";"R";"CRB";"L";15.5096;39.5721;15.5165;32.5726
"BOO";"A";"CRB";"B";15.5165;32.5726;15.2677;32.5377
"BOO";"R";"CRB";"L";15.2677;32.5377;15.2733;25.5381
"BOO";"A";"SER";"B";15.2733;25.5381;15.1737;25.5246
"CAE";"L";"HOR";"R";4.33843;-39.7007;4.32549;-48.6997
"CAE";"A";"DOR";"B";4.32549;-48.6997;4.55748;-48.7384
"CAE";"R";"PIC";"L";4.55748;-48.7384;4.56161;-46.2388
"CAE";"A";"PIC";"B";4.56161;-46.2388;4.89347;-46.2959
"CAE";"R";"PIC";"L";4.89347;-46.2959;4.89883;-42.7964
"CAE";"A";"PIC";"B";4.89883;-42.7964;5.06496;-42.8256
"CAE";"R";"COL";"L";5.06496;-42.8256;5.08366;-27.0772
"CAE";"B";"LEP";"A";5.08366;-27.0772;4.91729;-27.048
"CAE";"B";"ERI";"A";4.91729;-27.048;4.78422;-27.0249
"CAE";"L";"ERI";"R";4.78422;-27.0249;4.7815;-29.7746
"CAE";"B";"ERI";"A";4.7815;-29.7746;4.66511;-29.7547
"CAE";"L";"ERI";"R";4.66511;-29.7547;4.65749;-36.754
"CAE";"B";"ERI";"A";4.65749;-36.754;4.34199;-36.701
"CAM";"A";"PER";"B";4.85602;52.7197;3.48754;52.9366
"CAM";"L";"PER";"R";3.48754;52.9366;3.49213;55.4363
"CAM";"A";"PER";"B";3.49213;55.4363;3.3236;55.4596
"CAM";"L";"PER";"R";3.3236;55.4596;3.32757;57.4594
"CAM";"A";"PER";"B";3.32757;57.4594;3.26006;57.4685
"CAM";"L";"CAS";"R";3.26006;57.4685;3.29303;68.4663
"CAM";"B";"CAS";"A";3.29303;68.4663;3.6158;68.4214
"CAM";"L";"CAS";"R";3.6158;68.4214;3.68725;77.4163
"CAM";"B";"CEP";"A";3.68725;77.4163;3.78175;77.4026
"CAM";"L";"CEP";"R";3.78175;77.4026;3.83537;80.3987
"CAM";"B";"CEP";"A";3.83537;80.3987;5.36593;80.1479
"CAM";"L";"CEP";"R";5.36593;80.1479;5.63574;85.1239
"CAM";"B";"CEP";"A";5.63574;85.1239;8.53024;84.6104
"CAM";"L";"CEP";"R";8.53024;84.6104;8.69352;86.0975
"CAM";"B";"UMI";"A";8.69352;86.0975;14.2015;85.9308
"CAM";"R";"UMI";"L";14.2015;85.9308;14.4522;79.445
"CAM";"A";"UMI";"B";14.4522;79.445;13.5873;79.3629
"CAM";"R";"UMI";"L";13.5873;79.3629;13.6105;76.3638
"CAM";"A";"UMI";"B";13.6105;76.3638;13.0547;76.3289
"CAM";"A";"DRA";"B";13.0547;76.3289;11.629;76.3084
"CAM";"L";"DRA";"R";11.629;76.3084;11.6354;79.3083
"CAM";"A";"DRA";"B";11.6354;79.3083;10.8546;79.3402
"CAM";"L";"DRA";"R";10.8546;79.3402;10.8737;81.3396
"CAM";"A";"DRA";"B";10.8737;81.3396;9.47941;81.4678
"CAM";"R";"DRA";"L";9.47941;81.4678;9.37436;72.9741
"CAM";"A";"UMA";"B";9.37436;72.9741;8.20575;73.1384
"CAM";"R";"UMA";"L";8.20575;73.1384;8.14194;59.6434
"CAM";"A";"LYN";"B";8.14194;59.6434;7.18355;59.8037
"CAM";"L";"LYN";"R";7.18355;59.8037;7.1901;61.8032
"CAM";"A";"LYN";"B";7.1901;61.8032;6.29383;61.9641
"CNC";"A";"HYA";"B";9.36028;6.47007;8.19476;6.63024
"CNC";"A";"CMI";"B";8.19476;6.63024;8.03656;6.65498
"CNC";"L";"CMI";"R";8.03656;6.65498;8.03871;9.65481
"CNC";"A";"CMI";"B";8.03871;9.65481;7.92217;9.67343
"CNC";"L";"CMI";"R";7.92217;9.67343;7.92477;13.1732
"CNC";"L";"GEM";"R";7.92477;13.1732;7.92984;19.6728
"CNC";"B";"GEM";"A";7.92984;19.6728;8.00467;19.6608
"CNC";"L";"GEM";"R";8.00467;19.6608;8.01144;27.6603
"CNC";"B";"GEM";"A";8.01144;27.6603;8.12773;27.6419
"CNC";"L";"GEM";"R";8.12773;27.6419;8.13288;33.1415
"CNC";"B";"LYN";"A";8.13288;33.1415;9.3764;32.9691
"CVN";"L";"UMA";"R";12.1063;33.304;12.1061;44.304
"CVN";"B";"UMA";"A";12.1061;44.304;12.1884;44.3043
"CVN";"L";"UMA";"R";12.1884;44.3043;12.1879;52.3043
"CVN";"B";"UMA";"A";12.1879;52.3043;13.5828;52.3598
"CVN";"R";"UMA";"L";13.5828;52.3598;13.5863;47.8599
"CVN";"B";"UMA";"A";13.5863;47.8599;14.1132;47.9039
"CVN";"A";"COM";"B";13.5969;27.8603;13.3484;27.8438
"CVN";"L";"COM";"R";13.3484;27.8438;13.3472;31.3437
"CVN";"A";"COM";"B";13.3472;31.3437;12.4372;31.3074
"CVN";"L";"COM";"R";12.4372;31.3074;12.4369;33.3074
"CMA";"B";"MON";"A";6.21438;-11.0302;7.46489;-11.2521
"CMA";"R";"PUP";"L";7.46489;-11.2521;7.44515;-33.2505
"CMA";"A";"PUP";"B";7.44515;-33.2505;6.66026;-33.1128
"CMA";"A";"COL";"B";6.66026;-33.1128;6.19327;-33.0282
"CMA";"L";"COL";"R";6.19327;-33.0282;6.1995;-27.2788
"CMI";"A";"MON";"B";8.18993;-0.36939;7.30664;-0.224329
"CMI";"L";"MON";"R";7.30664;-0.224329;7.3078;1.27557
"CMI";"A";"MON";"B";7.3078;1.27557;7.12449;1.30744
"CMI";"L";"MON";"R";7.12449;1.30744;7.12762;5.30717
"CMI";"A";"MON";"B";7.12762;5.30717;7.11096;5.31009
"CMI";"L";"MON";"R";7.11096;5.31009;7.11452;9.80978
"CMI";"L";"GEM";"R";7.11452;9.80978;7.11655;12.3096
"CMI";"B";"GEM";"A";7.11655;12.3096;7.61607;12.2239
"CMI";"L";"GEM";"R";7.61607;12.2239;7.61685;13.2238
"CMI";"B";"GEM";"A";7.61685;13.2238;7.92477;13.1732
"CAP";"L";"SGR";"R";20.1151;-11.6762;20.1277;-27.6419
"CAP";"A";"SGR";"B";20.1277;-27.6419;20.4599;-27.5913
"CAP";"A";"MIC";"B";20.4599;-27.5913;21.4554;-27.4597
"CAP";"R";"PSA";"L";21.4554;-27.4597;21.4538;-24.9598
"CAP";"A";"PSA";"B";21.4538;-24.9598;21.9847;-24.904
"CAR";"B";"CEN";"A";11.3437;-57.1843;11.0892;-57.1744
"CAR";"B";"VEL";"A";11.0892;-57.1744;8.88824;-56.974
"CAR";"R";"VEL";"L";8.88824;-56.974;8.89201;-54.9742
"CAR";"B";"VEL";"A";8.89201;-54.9742;8.50447;-54.9205
"CAR";"R";"VEL";"L";8.50447;-54.9205;8.50729;-53.4207
"CAR";"B";"VEL";"A";8.50729;-53.4207;8.22134;-53.3782
"CAR";"R";"VEL";"L";8.22134;-53.3782;8.22541;-51.1285
"CAR";"B";"VEL";"A";8.22541;-51.1285;8.05745;-51.1026
"CAR";"B";"PUP";"A";8.05745;-51.1026;6.04993;-50.7546
"CAR";"L";"PIC";"R";6.04993;-50.7546;6.04625;-52.5042
"CAR";"A";"PIC";"B";6.04625;-52.5042;6.21296;-52.5346
"CAR";"L";"PIC";"R";6.21296;-52.5346;6.20716;-55.034
